Actual (mm),Predicted (mm)
64.99999999999999,101.28823
-9.999999999999995,15.988245
-62.699999999999996,-46.48275
-65.10000000000004,-68.956215
-19.40000000000001,-27.95618
86.6,72.18897
234.1,220.1292
388.90000000000003,382.41562
527.7,518.5282
613.3,589.76843
614.6,604.5639
537.6,556.63385
409.1,430.84665
267.79999999999995,266.37308
133.20000000000002,136.49667
21.300000000000004,28.57093
-33.39999999999999,-44.095013
-19.7,-50.288857
40.70000000000002,20.804659
123.7,123.33703
201.2999999999999,210.36295
262.1,260.46338
278.2,266.29416
232.6,231.47179
143.4,161.64433
52.099999999999994,66.68178
-40.2,-14.526721
-89.00000000000001,-74.58596
-77.19999999999999,-83.14029
8.700000000000008,-17.757643
124.69999999999989,129.08119
273.8,279.35947
448.7,430.98303
562.3000000000001,555.1229
609.4,604.4404
563.8,594.5764
448.5,501.33527
298.20000000000005,326.42984
160.8,166.65297
36.6,46.143738
-51.800000000000004,-40.89066
-74.80000000000001,-80.69415
-16.49999999999999,-48.84983
86.4,65.67137
209.9,194.17505
301.0,305.35657
360.19999999999993,354.48096
358.0,343.4169
275.0,282.67572
165.8,180.90897
70.1,69.3277
-10.099999999999993,-10.147284
-67.50000000000001,-47.254166
-52.50000000000001,-52.66187
36.09999999999999,15.371586
176.2999999999999,155.39618
326.5,315.88962
457.0999999999999,457.75214
555.3000000000001,541.52344
572.1,572.77124
486.70000000000005,538.2703
353.6,398.32657
210.0,228.49327
74.39999999999999,86.252655
-37.100000000000016,-25.582922
-80.00000000000001,-89.527336
-36.69999999999989,-76.79464
46.000000000000014,36.23251
163.3,163.06679
285.4,279.48718
374.3999999999999,370.43365
430.5,404.33688
394.7,390.0905
299.4,310.11145
192.89999999999998,199.80246
85.7,92.11298
1.8999999999999115,5.737239
-34.099999999999994,-35.39198
12.999999999999986,-16.714973
115.7,92.76532
245.5,235.89188
369.90000000000003,369.78824
479.69999999999993,467.24606
526.0,519.9758
489.70000000000005,515.1436
377.3,423.59857
242.2,271.78833
108.5,125.72318
-6.700000000000014,1.1738129
-79.39999999999998,-72.972626
-89.5,-92.0086
-28.699999999999886,-42.062508
97.69999999999999,74.5264
233.0,226.31541
366.8,356.02985
458.9,449.35168
480.0,485.54132
424.20000000000005,443.4956
322.40000000000003,334.93
200.2,213.85059
98.7,96.24001
22.599999999999994,17.189215
8.099999999999998,-10.069752
56.6999999999999,35.925304
150.79999999999998,142.97284
260.29999999999995,262.6982
367.0,365.4867
427.09999999999997,434.6104
435.2999999999999,447.63565
366.59999999999997,394.9877
266.1,283.56824
143.1,166.6522
23.000000000000007,45.275703
-56.6999999999999,-50.04893
-90.9,-86.33679
-49.1,-65.641846
47.799999999999905,35.257397
183.4,173.02504
330.29999999999995,315.2711
458.9999999999999,439.57788
546.3,515.7832
537.1,542.87555
469.7,486.5298
373.3,363.55118
265.8999999999999,248.92917
165.6,155.46176
83.4999999999999,83.08953
64.2,42.381035
104.5,72.308205
167.9,162.6493
250.7,248.96623
337.2,319.46286
361.20000000000005,367.7212
330.1,351.50104
256.79999999999995,275.0894
161.39999999999998,182.09805
