Actual (mm),Predicted (mm)
-133.39999999999998,-192.4498
-81.19999999999999,-98.73189
87.4,84.98225
319.1,325.24277
541.3,571.372
745.0,766.3217
867.3,872.3955
847.7000000000002,843.1066
666.2,652.92755
351.4,307.8592
-34.99999999999999,-81.95429
-353.0,-388.86887
-575.9000000000001,-572.0927
-645.3,-620.44104
-607.5,-541.54083
-444.2999999999999,-424.3799
-219.3999999999999,-218.75867
20.4999999999999,25.647497
245.79999999999998,246.7124
406.5999999999999,410.54895
485.0,475.12518
448.6,458.15598
327.1,342.9406
172.0,166.83128
59.69999999999989,25.199224
57.99999999999989,13.682903
148.0,140.97731
306.7,336.60086
504.2,548.4555
698.4,740.9732
842.0,864.4847
887.0000000000001,871.3274
784.7,756.50134
567.6999999999999,506.90942
221.29999999999998,194.4449
-119.29999999999998,-159.01068
-378.2,-428.0397
-543.9999999999999,-571.35126
-589.3,-579.78864
-516.9,-493.07727
-357.70000000000005,-342.99072
-141.5,-150.80405
73.39999999999989,68.21534
260.6,266.75253
397.8,400.1291
450.9999999999999,456.56696
412.2,435.91583
326.90000000000003,338.47803
229.3,222.991
184.5,160.53276
226.99999999999997,207.79976
321.2,351.0719
463.4,524.0105
641.8000000000001,692.61847
779.0,827.17365
872.7,859.425
839.6000000000003,813.1562
706.8,656.9455
446.3,422.3376
127.40000000000002,114.39914
-168.1,-195.48239
-405.5,-424.07913
-526.9000000000001,-553.0386
-560.2,-544.7495
-495.30000000000007,-467.0691
-350.1999999999998,-334.21716
-163.99999999999991,-161.41418
26.9,24.641447
189.1999999999999,197.00508
329.9999999999999,315.32892
381.5,396.12344
367.3,401.03986
325.0,345.5765
275.9999999999999,284.8995
251.7,269.6516
274.0,312.8772
356.9,400.40732
465.4,530.4419
595.0999999999999,652.063
699.0000000000001,736.68066
756.3,748.01306
717.7,693.92694
574.2,556.63367
343.3,332.68774
57.2,53.786488
-210.7,-225.43193
-414.9,-431.26166
-543.2,-541.82477
-586.0,-556.2181
-524.6,-512.64636
-395.0,-393.77878
-225.3,-227.89044
-48.0,-49.77043
122.0,116.04313
262.0,252.49063
352.0,346.60138
378.29999999999984,396.72162
361.0,391.4234
336.6,351.01138
319.29999999999995,336.5963
333.0,358.13257
372.2999999999999,417.08524
462.5,492.48666
563.7,589.40424
653.5,657.4702
707.7,675.8439
676.1,645.77264
569.9,537.54596
364.2999999999999,361.90292
90.6,110.08624
-178.9,-169.50775
-396.3,-392.9928
-553.8000000000001,-536.82227
-613.6,-590.14185
-559.6999999999999,-563.43677
-424.8999999999998,-440.89526
-239.9,-254.74887
-40.2,-48.844456
158.20000000000002,147.85236
321.40000000000003,315.81122
433.6,427.9257
474.2999999999999,487.54086
453.20000000000005,482.69507
397.0,422.69763
345.9,359.03516
309.0,336.65906
323.2,348.66855
