Actual (mm),Predicted (mm)
-1780.8,-1816.9266
-2141.2,-2278.5222
-2112.1,-2277.024
-1729.9999999999998,-1858.6122
-1095.3,-1152.1268
-297.5,-310.5445
472.1,463.1444
1048.8,1024.2759
1356.9,1382.7206
1407.5,1495.8004
1241.3000000000002,1351.8909
958.0000000000001,1024.9789
565.3999999999999,586.8872
179.40000000000003,206.06113
-32.99999999999999,-28.362701
-11.800000000000018,-25.61057
214.19999999999996,215.27722
548.2000000000002,595.97626
892.6999999999999,972.87744
1114.7,1219.5198
1077.3,1217.5851
760.1999999999999,853.30664
209.39999999999992,190.96846
-554.9000000000001,-583.4605
-1348.1999999999998,-1368.1804
-1956.6,-2046.3547
-2222.1000000000004,-2408.2896
-2037.3,-2226.5464
-1510.2,-1624.3595
-749.8,-794.1427
113.29999999999997,94.35345
841.4000000000001,777.2176
1304.7000000000003,1315.9861
1469.3,1565.7178
1342.4999999999998,1497.1293
1048.0,1174.9373
602.5000000000001,656.1719
72.3,155.50504
-325.0,-323.52853
-431.59999999999997,-457.96753
-255.6,-280.09116
114.39999999999998,152.67636
574.8999999999999,580.556
1001.4000000000001,1061.5426
1230.5,1306.477
1147.2,1244.4473
758.4,831.2839
136.59999999999997,131.94405
-667.9000000000001,-673.4802
-1463.9,-1432.9275
-2008.8,-2032.5522
-2144.3,-2283.7698
-1821.9999999999998,-1967.7198
-1180.5,-1260.8657
-344.0,-375.6342
493.89999999999986,461.34564
1127.2,1077.0443
1444.8000000000002,1495.0043
1427.4,1600.4613
1150.8000000000002,1333.4606
707.2,814.1569
86.89999999999998,186.3134
-499.39999999999986,-467.91803
-826.6,-838.85
-807.6999999999998,-856.5141
-458.4,-465.54214
41.399999999999864,91.09546
612.9,596.8672
1082.9999999999998,1133.3647
1274.1000000000001,1324.1992
1115.3999999999996,1242.1036
678.9,737.09814
33.99999999999992,-7.2460675
-757.9,-780.43524
-1462.8000000000002,-1452.4236
-1855.8000000000002,-1887.5203
-1804.1000000000001,-1880.231
-1322.8,-1383.134
-608.0,-593.6475
240.49999999999997,217.69156
996.9000000000001,907.62274
1471.5,1448.8987
1593.9999999999998,1644.9855
1366.4999999999998,1536.4598
940.0999999999998,1045.47
308.9000000000001,381.58734
-427.70000000000005,-371.28714
-1002.3,-972.9136
-1229.4,-1270.2052
-1059.3,-1096.9285
-597.8,-560.1325
21.400000000000038,53.005474
661.3,620.7478
1136.6000000000001,1151.0406
1285.9,1282.5527
1072.2,1236.6158
634.1999999999999,717.98
-1.1999999999999929,-2.3217654
-722.0,-764.44495
-1295.3,-1302.9327
-1527.6999999999998,-1577.2838
-1315.1999999999998,-1366.7128
-783.9,-747.97
-42.89999999999999,-26.537737
744.1999999999999,642.44324
1372.1000000000004,1288.5708
1656.0000000000002,1611.9403
1560.8999999999999,1666.5424
1180.3,1294.7798
589.0000000000001,642.75867
-212.79999999999998,-164.08777
-975.4999999999999,-929.00275
-1482.2,-1443.4844
-1592.2,-1608.7468
-1273.0,-1246.2017
-711.3000000000001,-623.14557
-11.199999999999983,23.960516
