Actual (mm),Predicted (mm)
184.0999999999999,222.9301
360.0,447.62183
427.1,480.31046
345.2,351.2534
162.5,160.67769
-46.7999999999999,-56.94156
-221.09999999999997,-236.77054
-278.8,-306.67877
-222.0,-245.78516
-39.699999999999996,-51.961483
240.30000000000004,281.70233
547.3,625.6712
780.8,839.8913
905.5999999999999,951.9197
863.7,884.22766
635.1,691.76715
303.3,354.6141
-99.9,-74.48671
-470.2,-482.63583
-728.6,-751.99615
-858.1,-883.70416
-801.2,-853.9465
-617.8000000000001,-655.40497
-338.7,-357.1796
-44.099999999999994,-41.155876
189.70000000000005,235.91147
308.2,382.79086
310.5,344.72052
206.1,201.8911
48.2999999999999,29.563211
-113.8,-125.4818
-186.0,-211.3068
-159.0,-179.67679
-30.6999999999999,-42.059776
203.1,221.70938
482.0,533.83374
750.0,755.9203
897.7,912.33813
940.2,928.49365
767.3,795.71936
487.89999999999986,521.91724
135.5,137.76477
-270.4,-251.4173
-576.9,-602.72473
-758.4000000000001,-809.21875
-808.3,-859.9712
-725.0,-753.0694
-496.5,-537.8426
-240.0999999999999,-252.50386
6.7,24.311665
189.6,231.93454
248.6,289.71323
231.10000000000002,217.54976
146.0,101.79678
25.2,-3.0588212
-69.8999999999999,-77.83076
-89.30000000000001,-84.321915
-11.799999999999999,-11.855212
170.8,168.95103
417.39999999999986,435.58627
657.4,666.42786
846.5,850.0458
908.2,957.2259
825.7999999999998,883.375
599.6,662.35236
305.69999999999993,303.50345
-53.099999999999895,-46.98239
-384.29999999999995,-362.463
-631.1999999999999,-652.3516
-756.0000000000001,-784.9577
-748.9,-770.74066
-617.6999999999999,-635.6425
-416.4,-418.23688
-202.59999999999985,-174.73575
5.1,41.44652
126.59999999999998,177.13431
163.5,188.88278
141.4,122.54722
82.5,41.163296
18.899999999999995,-4.8706326
-9.8999999999999,-11.538276
28.1,29.954252
165.8,149.46169
350.5,353.55557
553.6999999999999,549.75006
745.3000000000001,720.20746
822.6999999999998,869.77234
805.9,871.28876
674.9,721.49774
432.8,458.1078
143.0,144.16183
-171.6,-131.54637
-434.7,-409.57318
-618.4000000000001,-637.4041
-723.1999999999998,-715.2994
-672.6,-676.31635
-546.9000000000001,-542.6315
-382.7,-355.85324
-191.8,-155.55527
-44.8,15.7419405
52.0,100.99619
101.89999999999989,106.297295
90.1,68.55655
52.099999999999994,27.383623
32.800000000000004,25.962692
61.3999999999999,51.43619
134.1,127.95143
278.1,261.16364
446.2,419.85864
596.5,563.4238
701.3000000000001,713.29156
730.1999999999999,781.27356
670.0999999999999,717.5192
518.5999999999999,550.7429
296.9,292.47916
39.800000000000004,30.465185
-219.0,-204.68877
-440.69999999999993,-417.41122
-589.1999999999999,-578.5071
-641.2,-636.8854
-609.8,-590.5446
-514.5999999999999,-475.83746
-370.59999999999997,-330.96027
-220.4,-171.40935
-90.5,-41.227444
10.1,38.627625
55.300000000000004,69.383575
83.0,55.573677
86.7,52.95371
100.39999999999999,91.02792
138.4,138.9199
219.8999999999999,211.79224
344.2,307.82025
449.2,410.59583
557.9,519.4982
628.4,628.946
631.5999999999999,661.8102
571.9,589.19977
448.99999999999994,430.8942
262.2,220.13893
48.2,25.54217
-167.9,-172.07869
-356.5,-352.53073
-499.7,-489.2655
-580.5999999999999,-551.448
-564.5,-547.51917
-486.20000000000005,-467.24448
-382.0,-347.8329
-221.20000000000002,-217.87067
-86.8,-71.49254
40.099999999999994,41.181347
121.4999999999999,116.24158
179.0999999999999,146.93048
210.79999999999998,176.56516
219.29999999999998,215.28267
251.79999999999995,242.3279
297.7999999999999,285.04727
367.7,333.34787
433.3999999999999,393.27765
488.59999999999997,471.36774
532.9000000000001,550.03546
542.2,579.0183
501.4000000000001,520.77527
412.3,378.7394
257.90000000000003,223.22014
73.80000000000001,67.39044
-139.4,-121.8171
-346.3,-315.57388
-500.80000000000007,-475.80054
-603.7,-564.6905
-615.1,-582.94305
-553.6999999999999,-520.3159
-429.8,-406.6701
-267.8999999999999,-243.82315
-90.39999999999998,-61.456055
76.79999999999998,92.80257
180.70000000000002,201.59026
247.5,252.11362
272.0,274.43323
262.0,275.70438
232.2,259.54245
230.7999999999999,241.0347
254.4,245.83556
272.1,274.24918
322.5,309.03912
390.2,367.41495
446.0,437.29037
465.79999999999995,458.04974
419.5,386.57068
319.8999999999999,268.75867
139.0,126.90074
-73.1,-78.37059
-291.2,-294.5377
-481.9,-471.78442
-587.3000000000001,-588.2088
-624.6,-606.2122
-545.2,-542.55237
-372.2,-398.21707
-157.20000000000002,-171.75058
58.8,72.22316
246.79999999999998,269.20526
364.8999999999999,391.2282
392.6,421.0014
371.2,367.08786
300.70000000000005,290.61975
209.1,211.33624
134.4,150.48987
101.89999999999989,129.87384
118.50000000000001,147.63393
193.70000000000002,202.56064
314.2,295.63406
419.09999999999997,392.81876
504.90000000000003,437.87418
483.5,418.97586
383.6,329.8957
190.1999999999999,170.81743
-45.5,-55.317146
-315.2,-297.3548
-526.3,-501.43677
-638.1,-610.4453
-637.6,-617.5922
-516.8999999999999,-521.38635
-289.5,-319.90027
-15.0,-35.328278
230.5,255.74597
429.0,474.1331
524.1,569.8291
502.70000000000005,527.0508
391.29999999999995,406.3876
239.50000000000003,250.25572
65.69999999999999,83.00198
-60.6,-41.000286
-117.1,-71.91267
-69.0,-29.361292
70.8,85.71637
251.29999999999993,246.58946
444.6,378.89035
558.5,453.49054
561.6,465.18802
435.7,369.61426
193.70000000000002,189.07185
-81.3,-70.429436
-387.0,-353.51364
-592.5,-564.6146
-669.6,-663.0066
-619.5999999999999,-630.599
-419.4,-469.43744
-120.19999999999999,-171.4124
203.29999999999987,188.43575
484.5,520.781
652.9000000000001,709.89307
663.5000000000001,717.84625
539.9000000000001,576.3807
321.7,364.15005
54.1,86.6175
-175.09999999999988,-173.34383
-340.09999999999985,-326.61127
-375.7,-356.73932
-254.7,-261.81424
-46.7999999999999,-56.4332
223.70000000000002,188.70778
454.5,402.65115
583.3000000000001,521.31757
571.5999999999999,516.0834
403.0,367.90637
120.7,133.77466
-194.39999999999998,-188.03055
-479.39999999999986,-475.62866
-658.4,-649.2766
-666.2,-673.3284
-517.4000000000001,-553.50696
-227.7,-278.6458
133.39999999999998,97.83621
497.59999999999997,494.30203
750.8000000000001,779.81476
833.3000000000001,878.96674
745.6000000000001,759.1653
505.29999999999995,552.0149
164.9999999999999,213.68484
-198.7,-171.04764
-480.6000000000001,-491.1611
-633.4,-627.1673
-609.9,-622.14655
-412.8999999999998,-461.6037
-115.9,-154.85536
213.79999999999998,208.10603
482.0,480.59903
608.3000000000001,599.3841
563.9000000000001,554.37695
361.9,352.3126
48.2,59.4288
-259.1,-272.80988
-507.6000000000001,-535.15137
-616.1,-633.4264
-541.4,-581.9334
-296.5,-341.6735
67.5,31.886799
475.39999999999986,465.6546
820.9,805.3298
1012.3999999999999,994.4515
981.1999999999999,966.25183
759.8000000000001,772.4511
387.7,454.61188
-63.4,-22.109835
-477.69999999999993,-488.63303
-769.5999999999999,-783.6186
-872.8000000000001,-908.3583
-791.6000000000001,-829.8703
-531.3,-567.9283
-161.89999999999998,-190.85104
215.89999999999992,209.03566
480.6000000000001,510.00406
595.5,620.5522
525.2,540.5649
286.4,304.26816
-10.7,-12.662746
-292.0,-316.41226
-489.79999999999995,-498.82257
-503.0,-554.4149
-348.0999999999999,-395.79456
-36.8,-62.35788
384.0,357.9913
793.6,731.7824
1077.9,995.71655
1174.1999999999998,1099.6637
1050.1000000000001,994.15796
707.4,745.80365
220.4,296.22955
-285.5999999999999,-227.769
-741.0,-728.58527
-1020.0,-992.4014
-1089.0,-1122.06
-935.2,-968.6196
-617.7,-623.63403
-213.7,-205.47758
159.3,180.72552
425.09999999999997,438.1154
518.1,529.3644
422.2,449.30154
206.3,213.5058
-71.39999999999989,-69.10061
-310.59999999999997,-318.41437
-421.5,-443.1583
-363.9,-415.90063
-145.4,-173.72661
218.59999999999997,200.81854
634.3,608.0897
997.8000000000001,938.44794
1217.7,1123.552
1238.1,1158.1888
1000.5999999999999,1010.84814
558.9000000000001,645.543
5.799999999999899,126.18859
-546.9999999999999,-456.97144
-976.9000000000001,-932.45715
-1224.6999999999998,-1164.0533
-1242.8999999999999,-1216.2273
-1053.5,-1057.9761
-698.9,-695.8163
-278.7,-282.0804
75.6,101.13911
317.8999999999999,334.325
405.1999999999999,400.33417
323.79999999999995,326.63943
117.29999999999998,133.97124
-103.6999999999999,-98.96144
-264.5,-283.1291
-310.90000000000003,-342.76074
-191.1,-239.4664
69.7,49.78751
453.0,445.7623
842.0999999999999,823.0286
1169.0,1108.7446
1308.8,1177.2971
1240.1,1178.5275
946.0,965.0177
455.29999999999995,502.54584
-94.8,-2.4337323
-634.6,-602.0659
-1038.0,-1026.8967
-1239.6000000000001,-1238.5197
-1218.5,-1241.7205
-1018.2,-1056.4005
-671.5,-688.11035
-271.8,-298.05133
68.2,70.182365
307.3,273.62848
371.40000000000003,325.6658
321.5,266.26642
172.1,133.45561
-2.0,-20.88148
-99.8,-140.12674
-100.8999999999999,-141.60564
40.2999999999999,21.299635
315.59999999999997,331.54367
671.3000000000001,683.22394
1020.5999999999999,993.90393
1268.8,1163.983
1337.0000000000002,1207.685
1223.8,1175.6917
884.3999999999999,898.7939
401.1999999999999,396.57166
-130.6,-71.6779
-609.2,-593.8077
-970.4000000000001,-1007.81287
-1131.8,-1230.6976
-1122.3000000000002,-1193.2838
-926.6,-965.6057
-603.3000000000001,-601.25037
-253.09999999999997,-228.80515
51.6,73.870766
266.1,224.43184
354.19999999999993,269.7072
306.59999999999997,253.67851
189.4,179.67711
85.9,66.36151
4.6000000000000005,0.09522275
24.8,27.11183
189.00000000000003,200.13538
421.3,502.14053
706.2,795.23816
993.4,1049.1439
1170.1,1160.2205
1205.7,1217.7648
1044.3,1145.3827
732.8000000000001,808.7675
280.3,328.3792
-196.70000000000002,-132.43121
-611.1999999999999,-625.1982
-926.4,-942.44086
-1074.6,-1118.143
-1072.0,-1098.4531
-901.6,-882.5985
-626.6,-566.49615
-332.9,-257.71207
-56.2999999999999,-11.5598955
149.29999999999998,147.59894
248.20000000000002,205.74422
246.60000000000002,194.5887
181.40000000000003,156.56514
93.10000000000001,102.67672
49.3,67.34933
65.4,100.65381
185.4,241.51193
372.09999999999997,494.301
604.9,764.96106
810.2,976.22394
943.2,1103.053
963.7,1114.5007
827.1,981.81854
562.6,658.88635
201.8,235.54466
-191.3,-186.9176
-557.5,-570.71857
-845.3,-873.06036
-965.0999999999999,-1000.30334
-987.9,-984.295
-853.7000000000002,-852.09753
-625.5,-622.9545
-361.8,-357.37036
-97.3,-107.906105
108.2,87.01496
238.7999999999999,175.31842
271.1,191.15802
233.4999999999999,168.61726
168.4,146.96458
130.6999999999999,120.555336
117.69999999999999,136.30313
188.1,205.11778
310.7,323.41208
475.90000000000003,442.64767
642.6999999999999,604.08215
739.4000000000001,792.6775
771.2,848.89777
692.9000000000002,727.8881
491.59999999999997,490.80325
206.3,215.20605
-119.39999999999989,-111.36387
-430.70000000000005,-466.1645
-685.9,-717.4099
-842.9,-827.7987
-868.2,-856.4912
-764.5999999999999,-776.36774
-572.2,-582.65814
-329.79999999999995,-322.62964
-70.5,-65.98758
148.2,138.90361
300.19999999999993,252.42653
361.8,293.20306
335.59999999999997,290.08914
287.2,262.22485
223.20000000000002,207.61403
166.7,185.81534
165.9,179.2454
224.0,188.76656
321.79999999999995,244.95407
437.7,351.71368
550.6,506.75113
622.8000000000001,641.4163
589.0,602.3303
446.2,432.36588
232.3,212.62404
-38.5,-57.325783
-327.2,-340.94006
-569.8000000000001,-570.8947
-716.9,-703.10175
-759.2000000000002,-739.2782
-693.9000000000001,-686.0009
-495.59999999999985,-518.0863
-258.0,-246.81119
16.900000000000002,25.780006
269.7,253.83687
418.7999999999999,412.30923
484.70000000000005,473.1807
442.40000000000003,449.12183
349.9,354.374
225.4999999999999,229.66402
103.5,126.38077
41.2,55.097137
29.4,53.603607
110.2,105.87071
227.7,222.58191
372.7,355.64627
478.8,454.4326
503.30000000000007,466.32147
424.20000000000005,380.49432
246.7,214.01332
9.7,-15.171846
-272.9,-269.1312
-494.49999999999994,-491.12314
-647.1,-637.1872
-695.2000000000002,-680.3579
-602.3,-607.483
-397.6,-410.08713
-130.20000000000002,-125.63418
167.79999999999998,172.76227
419.0,446.68054
570.0,609.5588
620.8000000000001,616.5783
