Actual (mm),Predicted (mm)
-142.30000000000004,-113.0476
380.5,395.81775
801.5000000000001,831.77924
994.5,1023.74365
886.3,903.6709
576.9,608.31915
169.2,150.20995
-300.9,-310.51736
-695.6999999999999,-700.03143
-834.0,-840.1083
-637.8999999999999,-648.55536
-270.6,-255.27666
182.60000000000002,244.62218
674.6000000000001,707.96344
1112.3,1104.8104
1310.5,1336.4973
1220.2,1236.8569
880.4000000000001,916.0453
382.29999999999995,413.1007
-127.99999999999999,-189.1758
-667.6,-679.972
-1012.8999999999999,-1037.7574
-1079.3,-1042.1421
-835.6999999999999,-831.9075
-464.3,-446.67728
2.599999999999896,14.527614
493.59999999999997,500.23306
857.4,871.8788
984.7,987.0916
837.3,859.2701
556.5,531.37366
153.0,132.65402
-265.2,-283.62292
-555.4,-604.16284
-627.7,-638.98224
-397.4,-401.95325
-54.800000000000004,-17.902504
394.6,406.30673
883.1,855.8713
1273.7,1219.27
1423.2,1405.7622
1323.6000000000001,1283.1006
968.5,965.50055
517.8000000000001,476.64038
-6.699999999999999,-33.776134
-471.1999999999999,-542.3736
-717.1,-825.82526
-740.1999999999999,-721.7963
-514.8,-519.9843
-156.8999999999999,-179.32181
302.5,272.23517
770.1,715.2544
1104.2,1041.4001
1189.3,1147.7384
1030.8999999999999,1024.8274
684.3,684.64496
311.40000000000003,218.56607
-80.3,-167.44897
-421.09999999999997,-424.49228
-455.29999999999995,-519.5901
-263.49999999999983,-262.66736
39.1,87.35432
460.3,454.07852
902.0,855.4659
1231.8,1197.6561
1380.5,1321.4268
1184.7,1243.7615
874.0,858.08356
409.2,415.19284
-114.3,-118.430534
-554.6999999999999,-591.9598
-841.4999999999999,-834.23
-788.0,-792.99384
-521.3,-536.15173
-149.7,-154.41922
309.7,305.82315
781.0,746.3245
1074.2,1049.7283
1163.1,1100.9451
944.5,971.163
652.5000000000001,588.2403
219.20000000000002,188.99852
-185.9,-228.18129
-513.9,-510.36084
-581.8,-589.581
-302.19999999999993,-363.83792
29.3,61.27445
516.8000000000001,470.2626
984.5000000000001,949.6424
1381.6000000000001,1292.4166
1534.0,1445.2277
1403.1,1345.2083
1058.7,1006.2687
538.9999999999999,544.5116
24.0,-30.593092
-435.90000000000003,-520.0755
-662.6999999999999,-765.2289
-579.6,-628.51624
-81.2,-327.0788
265.6,331.23276
709.4,742.3299
1180.8999999999999,1106.3552
1461.8,1341.0894
1461.8999999999999,1368.7343
1184.1,1172.7455
842.4,733.0396
288.5,292.82578
-220.6,-254.27211
-585.7,-632.1402
-667.9999999999999,-696.7461
-440.09999999999997,-458.8858
-79.9,-85.0421
323.5,386.71207
847.1999999999999,774.6896
1233.1000000000001,1163.2788
1322.3,1331.2562
1074.8999999999999,1196.0433
655.5999999999999,737.7294
59.5,131.8463
-577.5,-527.2551
-1162.9,-1076.4153
-1498.1,-1346.9945
-1374.2,-1311.3303
-1026.8000000000004,-957.63983
-563.1999999999999,-476.28522
-56.80000000000001,54.21925
465.8,524.34607
824.0999999999999,836.749
819.5,876.0498
578.5,614.01575
237.3,198.7023
-270.5,-250.5243
-766.3000000000001,-734.108
-1142.1,-1047.9153
-1216.0,-1123.5197
-923.1,-896.0109
-511.70000000000005,-421.40646
41.0,76.78758
615.1999999999999,635.29285
1013.0999999999999,1073.6746
1108.4999999999998,1209.6488
847.0000000000001,964.4155
451.4999999999999,450.36176
-112.9,-86.558945
-704.8,-700.4125
-1181.7,-1177.207
-1358.9,-1359.3813
-1113.2,-1154.3782
-673.8000000000001,-702.80493
-136.9,-129.56146
475.3,463.90436
1036.3,977.41846
1376.7,1285.438
1306.7,1281.1931
938.8,965.168
396.4999999999999,401.78445
-272.4,-247.3599
-916.6999999999999,-905.38043
-1335.8000000000002,-1361.1904
-1309.0,-1367.6077
-917.4,-963.826
-374.90000000000003,-380.63516
249.79999999999998,273.53732
934.9,881.5575
1401.2,1354.5685
1480.1,1487.2509
1178.9999999999998,1220.252
659.4,685.30975
24.5,7.7597246
-681.6999999999999,-680.3215
-1273.4,-1253.9077
-1471.6,-1486.6449
-1173.8,-1204.385
-608.6,-659.6713
63.59999999999991,41.6066
788.5,781.32086
1414.6000000000001,1365.107
1678.9,1653.9951
1516.0,1531.053
1038.1,1069.3356
384.0,392.47128
-391.90000000000003,-395.1024
-1133.2,-1108.9347
-1582.6,-1596.5256
-1565.1999999999998,-1540.1552
-1032.2,-1106.4489
-442.59999999999997,-387.42136
356.0,323.8214
1119.0,1066.7465
1583.1,1563.8274
1635.8999999999999,1629.6781
1277.0,1301.8287
734.8,695.8698
-27.199999999999896,-7.09775
-805.9,-794.67615
-1435.0,-1421.0093
-1532.2,-1629.176
-1187.8,-1169.742
-563.8,-553.4627
163.39999999999998,194.16785
963.9,961.6203
1503.8,1547.726
1621.3000000000002,1718.4363
1411.8999999999999,1426.7155
888.1999999999999,905.6468
89.80000000000001,200.81224
-768.8,-716.8768
-1503.9,-1487.7018
-1936.6000000000001,-1858.2375
-1753.3000000000002,-1720.162
-1265.1,-1180.2324
-579.5,-540.4788
284.9,228.23816
1057.6000000000001,1029.1249
1442.0,1500.159
1459.8999999999999,1439.6176
1044.2,1057.8269
439.59999999999997,441.22528
-307.59999999999997,-313.1455
-1089.0,-1056.7821
-1575.0,-1590.1897
-1599.5,-1585.4934
-1102.3,-1099.542
-391.90000000000003,-387.6618
435.09999999999997,434.86777
1264.7,1222.2074
1789.3,1757.313
1867.8,1893.697
1550.4,1542.8804
873.6,930.2424
54.199999999999996,94.14795
-814.4,-837.64667
-1550.0,-1574.7405
-1886.7,-1904.8835
-1670.0,-1645.9563
-1078.3,-1076.9774
-310.7,-327.79498
613.4999999999999,528.28674
1386.0,1332.7323
1744.3999999999999,1723.2145
1619.6000000000001,1634.8068
1130.7,1132.8011
491.0,424.16458
-368.4,-344.6154
-1186.4999999999998,-1152.5461
-1659.8999999999999,-1701.5007
-1588.7,-1619.8365
-1062.7,-1038.9868
-303.7999999999999,-289.28287
591.9000000000001,566.0952
1423.3,1387.381
1886.9,1879.2231
1896.1,1931.5221
1433.2,1510.1726
808.6,772.3433
35.699999999999896,-29.48312
-877.5000000000001,-821.50714
-1586.2,-1568.3982
-1898.2,-1862.425
-1586.8000000000002,-1576.7965
-1055.1,-957.9413
-306.59999999999997,-269.56354
563.1999999999999,535.6759
1239.8,1265.479
1521.1,1580.8927
1326.6,1401.3966
879.5,868.9567
227.89999999999998,222.90477
-568.1,-548.4688
-1258.5,-1270.5692
-1582.1000000000001,-1616.5604
-1383.5000000000002,-1376.8787
-724.3000000000001,-778.27014
41.4,47.022964
907.5999999999999,900.5976
1690.7,1611.9823
2059.7000000000003,2029.8098
1963.0000000000002,1955.6001
1452.9000000000003,1457.9563
674.5,724.4813
-225.0,-190.18181
-1133.0,-1124.0311
-1790.2999999999997,-1816.9426
-2030.5,-1979.2156
-1657.6,-1623.216
-1037.0,-1002.9814
-192.1,-253.58815
693.6,661.4779
1397.3999999999999,1348.8127
1613.4999999999995,1624.1643
1451.5,1396.6307
978.4000000000001,902.78467
284.7,279.0373
-502.0,-510.1173
-1159.4,-1205.2319
-1463.0,-1488.0525
-1208.1,-1206.8646
-573.2,-558.66614
250.7,235.45175
1099.5,1121.1057
1857.8,1763.0345
2174.2,2164.281
2049.5,2005.8291
1600.0,1491.0657
814.4,835.1246
-49.3,-30.886742
-923.1,-935.275
-1598.3,-1607.6104
-1726.1,-1837.8175
-1392.4,-1372.7341
-791.9,-763.6242
-33.9,-41.791462
793.9999999999999,789.4217
1420.3,1406.7338
1593.3,1609.1879
1396.6000000000001,1379.2438
914.3,887.68176
265.7,230.94162
-471.1999999999999,-494.3023
-1105.8,-1110.2762
-1318.7,-1361.4216
-1015.9000000000001,-1020.8354
-419.2999999999999,-390.0223
280.8,367.95923
1075.3,1095.2965
1747.0,1680.9144
2079.7,2016.1875
1937.1000000000001,1890.9404
1440.3999999999999,1423.0896
754.0,732.88837
-25.1999999999999,-61.788357
-814.6999999999999,-840.90936
-1370.7,-1414.2366
-1477.6000000000001,-1519.7671
-1075.7,-1124.6187
-508.3999999999999,-487.01376
137.2,202.04706
921.5,891.8173
1459.4,1429.9209
1669.6000000000004,1595.3003
1448.9,1431.1885
1009.3000000000001,969.823
412.0,347.98236
-334.99999999999994,-316.18698
-897.5999999999999,-960.8551
-1158.1,-1187.0251
-868.9,-925.85815
-339.3,-340.72504
323.5,366.01123
1086.8,1060.2749
1714.6,1636.3081
2048.7000000000003,1967.2448
1904.3000000000002,1853.0028
1463.2999999999997,1422.2177
881.7,776.306
140.59999999999997,110.26529
-597.9,-622.5224
-1159.3,-1167.7539
-1271.5,-1316.7915
-986.6,-962.9904
-543.9000000000001,-462.94617
63.70000000000001,84.55925
721.7,729.60187
1270.1,1242.2604
1341.9,1447.0895
1184.1999999999998,1190.0923
782.0999999999999,772.63324
197.2,194.61615
-364.09999999999997,-438.64554
-991.5,-862.4477
-1147.8,-1156.96
-928.6,-887.3757
-538.1,-412.93185
122.0,102.432274
744.8000000000001,775.11145
1288.6,1318.25
1555.7,1593.197
1448.0,1484.3368
1105.8,1089.3988
488.19999999999993,540.09247
-227.70000000000002,-193.0118
-947.4,-908.78674
-1454.7,-1440.5724
-1596.2999999999997,-1520.1311
-1331.8000000000002,-1244.0914
-963.0999999999999,-800.4068
-396.9,-331.61322
307.7,254.5288
787.6999999999999,832.73145
1006.5,1076.2382
903.0,883.48224
512.6,566.57294
142.1,7.489583
-417.19999999999993,-413.90277
-946.3000000000001,-851.26575
-1174.4,-1104.267
-1010.1,-978.26855
-640.9,-535.4462
-117.7,-51.753193
497.40000000000003,502.53278
1038.3,1048.2386
1330.4,1377.5837
1246.6,1343.759
919.6999999999999,963.7681
405.4,398.0541
-218.20000000000005,-229.43011
-780.9000000000001,-852.23694
-1239.0,-1233.5474
-1280.5,-1311.6261
-1006.4,-1004.98755
-567.6,-540.273
31.399999999999995,-7.1484203
669.5,620.5164
1179.6,1116.1445
1401.1,1339.2976
1308.6,1222.8882
924.5,907.5861
431.7999999999999,368.20944
-152.8999999999999,-198.15428
-669.3,-711.0598
-916.6,-986.42316
-837.8,-803.5838
-513.4000000000001,-461.15698
-49.0,-9.609526
551.8,499.55377
1106.7,1049.7103
1413.8999999999999,1403.5671
1412.6000000000001,1435.6821
1088.8,1154.315
614.7,612.0209
51.8,-2.5521758
-586.4,-571.74286
-1035.0,-1065.5365
-1136.3000000000002,-1160.5729
-863.7,-877.96674
-466.4,-419.53763
101.0,90.19998
681.8,676.4138
1203.7,1142.6069
1374.6000000000001,1379.1461
1211.7,1234.8713
871.3,839.4532
343.7,335.56433
-253.60000000000002,-266.48013
-814.5,-790.6726
-1148.8,-1100.5486
-1057.2999999999997,-1045.375
-727.6,-668.34186
-270.0,-207.39323
331.4,320.39822
907.2,885.4927
1297.0000000000002,1267.9077
1279.1999999999998,1348.5793
1041.1,1044.1467
622.5999999999999,575.6954
47.7,39.1959
-549.6,-532.75586
-985.0,-1017.0666
-1103.3000000000002,-1098.7434
-837.4,-828.2639
-428.59999999999997,-385.46805
133.5,139.68442
751.2,716.7707
1240.1,1216.5964
1407.3,1439.0182
1249.8,1275.0881
881.8,867.77997
372.90000000000003,335.45682
-249.10000000000002,-260.91037
-824.7,-808.7293
-1087.3999999999999,-1158.3378
-967.5,-1002.8834
-643.5999999999999,-585.3366
-169.09999999999988,-131.48697
442.2,403.16162
996.7,970.92004
1375.0,1317.7827
1355.5,1387.2179
1062.2,1100.3011
613.1999999999999,586.0918
47.5999999999999,3.8783176
-449.5999999999999,-552.0287
-878.4000000000001,-879.3471
-877.3,-929.92816
-559.4000000000001,-588.0781
-65.40000000000002,-104.89239
563.3000000000001,482.45258
1168.9,1103.8374
1609.9,1532.4302
1740.3,1678.0853
1577.2,1466.6604
1073.0,1076.0278
451.90000000000003,458.18274
-228.99999999999994,-243.7028
-815.4999999999999,-863.3525
-1034.3000000000002,-1187.0771
-937.9,-913.23834
-521.8999999999999,-547.285
-26.500000000000004,-2.9743595
627.3,567.3535
1116.2,1151.0004
1449.1000000000001,1392.6431
1404.5,1393.5039
1028.8,1104.7784
559.3000000000001,529.6641
-49.70000000000001,-89.590675
-675.6999999999999,-640.5013
-1040.4,-1070.6028
-1032.1,-1025.3567
-672.7,-654.63306
-230.2,-149.19196
371.90000000000003,383.4537
949.0,964.03784
1338.4,1349.947
1401.3,1427.2628
1049.5,1184.039
631.4,607.1575
-12.600000000000001,13.250691
-664.9000000000001,-640.5997
-1164.7,-1170.2117
-1393.8,-1302.3378
-1146.7,-1115.432
-773.8000000000001,-671.45105
-201.6,-180.24695
424.09999999999997,421.99173
956.2000000000002,971.03485
1189.2,1250.1298
1029.1,1121.4875
681.6,710.8336
169.1,175.56749
-427.8,-421.05127
-943.8,-946.27765
-1244.2,-1168.7158
-1086.6,-1081.1456
-651.7,-650.8229
-162.39999999999998,-80.57432
457.9,469.9719
991.7,1022.02045
1290.4,1329.0413
1237.4,1286.1289
869.6999999999999,951.5576
311.2,360.06915
-300.3,-332.04956
-918.5,-926.64
-1331.3999999999999,-1337.8915
-1392.7000000000003,-1338.5475
-1038.8999999999999,-1053.0385
-565.3,-528.87396
42.9,48.83511
637.2,677.5976
1076.4,1094.8912
1166.1999999999998,1206.026
957.9,968.3409
523.8000000000001,537.2943
-22.9,-27.262308
-574.7,-612.6062
-1050.6,-1039.0957
-1139.5,-1155.678
-847.0000000000001,-851.66174
-363.09999999999997,-368.369
245.5999999999999,243.73587
860.4,865.1475
1333.9,1343.3472
1492.6,1528.2386
1254.2,1327.6597
768.9,832.14215
183.29999999999998,171.89842
-504.0,-522.1372
-1098.1000000000001,-1124.934
-1448.3,-1435.1002
-1332.1999999999998,-1325.489
-924.4,-929.61017
-392.8999999999999,-366.7066
228.0,255.1118
807.4999999999999,831.81055
1141.7,1177.5569
1112.1000000000001,1147.741
819.0,837.6093
350.9,346.07233
-210.9,-230.8559
-763.3000000000001,-762.3521
-1080.1000000000001,-1091.7367
-1005.5000000000001,-1011.1674
-612.4,-600.06635
-88.7999999999999,-65.45345
515.5000000000001,526.64343
1128.5,1093.6959
1478.3999999999996,1497.3113
1506.111111111111,1539.4358
