Actual (mm),Predicted (mm)
73.39999999999989,62.479576
58.1,59.286583
56.50000000000001,61.36366
68.1,73.83304
110.69999999999989,95.994385
150.0,140.60092
198.4,184.4243
245.4,235.41585
299.59999999999997,284.40814
337.3,335.3347
370.3999999999999,379.10178
408.6999999999999,413.0136
443.40000000000003,447.27725
464.7,471.07788
474.7999999999999,482.2198
477.2,480.8629
463.3,469.529
421.4,441.93985
367.70000000000005,384.38446
300.09999999999997,310.39868
242.7,233.75912
174.6,178.96524
113.3,120.84604
66.69999999999999,67.82017
35.1,28.71113
13.5,7.252943
15.800000000000006,1.7973353
27.0,19.88276
47.5999999999999,47.236153
93.0,79.52636
143.6,132.03407
193.1999999999999,185.64896
236.4,236.17657
288.4,277.9526
326.79999999999995,323.9394
361.00000000000006,360.17236
392.39999999999986,396.28262
427.9,425.0934
448.9,448.8575
457.7,460.03345
449.9000000000001,457.91553
415.5,437.26624
370.5,386.61398
304.0,319.90686
237.1,234.28812
173.9,167.4642
107.2,110.130135
49.4,53.394653
1.5999999999999919,4.8410416
-34.199999999999896,-31.817404
-41.999999999999886,-52.859642
-38.599999999999994,-48.164097
-28.79999999999999,-29.025547
5.499999999999997,1.773986
53.5,49.831367
89.30000000000001,103.69372
137.7,145.40656
188.70000000000002,186.8258
227.99999999999991,231.80476
264.2,276.58414
304.5,308.9756
346.1999999999999,332.66992
372.9000000000001,366.42023
394.6,393.75003
408.9,404.20023
408.6999999999999,407.04642
391.2,395.55295
351.6,364.36456
289.5,308.5007
220.49999999999997,222.3353
153.0,149.34703
85.3,84.48308
47.9,24.864552
27.099999999999998,-4.6077876
0.599999999999997,-8.835903
-15.000000000000009,-10.50764
-3.500000000000008,-8.306389
15.099999999999897,11.464449
48.2999999999999,47.7581
86.9,91.56652
121.50000000000001,133.94765
160.6,169.7757
198.8,203.44974
233.4,238.77089
265.0,266.1487
307.7999999999999,289.35938
336.5,318.74597
362.8,350.99484
378.00000000000006,374.6995
384.2,384.20877
381.0,380.29306
363.9,365.2841
321.11111111111114,336.06473
254.4,276.3334
192.70000000000002,193.3974
143.1,127.70818
82.10000000000001,81.37018
47.5999999999999,31.798656
28.400000000000002,6.235327
9.099999999999996,2.2507684
3.9000000000000057,4.0785604
11.300000000000002,13.335047
33.0,28.310558
57.8999999999999,63.751682
82.89999999999999,97.78473
115.1,126.34184
141.2,155.80174
171.09999999999988,178.42273
191.5,204.6876
224.6,221.16411
246.79999999999998,240.83281
271.3,258.736
292.5,275.21518
314.40000000000003,289.07135
323.7,308.923
330.40000000000003,316.66492
322.4,317.69528
299.20000000000005,302.40793
257.0,266.74673
208.5999999999999,211.6256
163.1,158.37495
129.1,112.351616
121.0,83.56838
104.4,85.78589
92.20000000000002,87.64647
90.7,90.30983
107.1,98.93474
140.7,121.20758
168.7,158.09055
160.89999999999998,191.44969
162.5,191.11618
169.4,185.09721
174.99999999999997,182.77942
191.39999999999998,182.13834
215.3999999999999,192.56693
245.0,213.53093
265.5,241.49606
288.2,263.22665
310.4000000000001,288.1352
323.9,311.26117
313.20000000000005,325.19742
318.90000000000003,311.22906
303.09999999999997,305.16348
279.1,281.91846
249.90000000000003,246.3042
216.5,209.3419
198.1,176.22649
188.8,159.7888
187.5,157.87704
187.39999999999998,166.72482
189.5,177.40962
196.5,187.70229
210.10000000000002,199.40015
221.1,214.74564
206.6999999999999,226.90466
194.6,215.29762
173.3,197.81348
157.6,171.6396
149.60000000000002,150.12097
164.1,139.2877
182.9,153.28535
206.59999999999994,177.22636
218.6999999999999,205.53804
241.69999999999987,222.38474
275.2,243.72852
290.3,279.202
297.5,299.95612
318.7999999999999,306.5649
319.6000000000001,321.9215
326.0,321.1269
330.5,320.88562
337.0,320.4771
352.5,323.6648
377.6,338.6612
383.0,367.19693
384.4000000000001,376.71915
397.5,377.37283
403.29999999999995,385.84604
386.5,390.8718
355.8,374.47824
324.0,338.87775
282.0,299.31174
244.19999999999996,248.76997
226.20000000000005,212.3219
203.49999999999997,196.83827
192.8,183.56828
195.1,180.5566
201.79999999999987,190.39307
217.6,205.05215
246.79999999999998,225.43633
260.79999999999995,261.81155
277.0,286.28833
299.20000000000005,304.9139
322.90000000000003,325.75174
330.40000000000003,348.58282
346.9,356.72226
367.8,367.79526
406.2,385.07843
434.9999999999999,416.73654
443.2999999999999,443.71796
444.8999999999999,452.31638
428.8999999999999,447.93344
412.0999999999999,423.69495
380.40000000000003,393.6857
322.7,351.31906
265.0,285.06805
213.29999999999998,223.61047
168.30000000000004,173.7574
127.90000000000002,133.34712
99.89999999999999,100.12744
86.00000000000001,79.88699
74.0,75.940636
81.19999999999997,77.17398
98.6,94.05248
131.6,120.03633
163.50000000000003,155.89859
208.8,189.07243
245.29999999999998,231.65228
281.4,273.00775
314.7,310.9798
358.69999999999993,344.4708
384.9,385.49454
413.1,414.4975
440.8999999999999,437.58545
444.0,453.63693
434.5,449.662
425.39999999999986,427.63666
384.9,401.9776
336.4,348.73392
264.1,284.44385
189.9,204.7164
127.8,132.57704
60.5,73.69294
-2.499999999999996,15.001299
-30.699999999999903,-40.218403
-45.5,-61.462444
-62.70000000000002,-60.364807
-68.9999999999999,-59.234615
-48.2999999999999,-49.928085
-20.900000000000006,-16.344538
19.299999999999997,22.330173
77.60000000000002,67.1837
130.89999999999998,122.53931
187.0,173.36517
241.0,227.43185
297.20000000000005,292.5353
344.8,348.00208
380.59999999999997,383.42798
404.4,407.7412
416.0,427.43347
418.7999999999999,425.12393
408.5,409.14108
383.5,381.61307
340.9,338.72244
272.1,278.6524
193.5,198.0216
130.39999999999998,119.884514
64.3,60.200493
16.400000000000002,5.11924
-22.600000000000005,-31.755335
-65.0,-53.680046
-90.89999999999999,-78.98443
-95.09999999999988,-98.04506
-73.70000000000002,-92.12457
-55.7,-54.561996
-9.699999999999994,-16.019264
46.699999999999996,36.802177
111.3,94.871574
169.6,152.8321
237.2,209.21405
286.7,283.72568
343.0,345.60764
390.29999999999995,389.35477
428.29999999999984,415.91592
438.3,449.1752
442.99999999999983,454.5927
433.8,439.67535
414.5,410.0797
373.59999999999997,369.69617
303.3,309.82388
219.3999999999999,223.17336
146.2,138.62195
74.2,69.143
10.199999999999896,7.4976907
-46.7999999999999,-43.93455
-101.6999999999999,-79.018394
-133.39999999999998,-118.95236
-135.5,-147.8753
-130.0,-137.8518
-105.39999999999999,-105.02434
-66.10000000000001,-56.766144
-7.100000000000007,-3.8843389
61.3,57.92892
133.5,118.544464
201.6,187.05685
261.0,254.31567
314.59999999999997,319.65625
361.49999999999994,377.8088
395.9,410.1319
413.39999999999986,421.14523
421.8999999999998,431.18906
421.69999999999993,423.05725
404.4,399.58893
368.40000000000003,363.7518
302.3,308.24127
226.7999999999999,221.67516
152.8999999999999,142.10603
82.0999999999999,71.681404
16.200000000000003,10.228673
-38.5,-43.207035
-87.7,-75.61985
-125.09999999999997,-110.535095
-144.00000000000003,-140.49283
-131.69999999999987,-144.48056
-105.9,-112.416504
-65.69999999999999,-62.103123
-9.90000000000001,-6.8851013
54.89999999999999,53.366295
112.69999999999999,112.78665
169.9,167.52686
220.4,225.27919
262.0,279.33618
310.7,323.7817
339.7,361.18393
350.9,373.6046
358.2999999999999,364.90033
365.20000000000005,359.11017
356.69999999999993,344.78015
321.9000000000001,321.77298
277.8,269.31042
216.9,209.15886
136.1,144.47627
64.8,65.55926
15.599999999999998,-2.786813
-20.99999999999991,-45.929092
-61.80000000000001,-61.414925
-97.8,-84.35319
-87.30000000000001,-108.76716
-87.80000000000001,-93.02094
-62.1,-67.02013
-13.200000000000001,-25.128538
44.49999999999999,29.173521
94.69999999999989,87.33621
142.1,134.9853
190.70000000000002,182.26642
230.7,234.59756
274.5,283.6966
313.3,322.9752
340.2,347.04626
360.4,354.243
367.70000000000005,368.31146
365.59999999999997,363.42944
350.9,345.50403
313.79999999999995,317.22903
270.8,259.79486
204.19999999999996,203.60991
140.9,136.10118
89.7,74.34845
35.8,29.263035
-12.600000000000005,-12.420507
-29.800000000000004,-44.977898
-62.79999999999999,-53.23621
-66.10000000000001,-69.39065
-44.09999999999999,-66.2898
-7.999999999999994,-28.895933
26.499999999999993,20.15082
80.19999999999999,67.20599
130.5,120.873566
169.8,169.754
214.5,209.50056
253.80000000000004,260.64996
300.0,300.913
336.3,332.89502
366.2999999999999,352.69913
389.40000000000003,381.12784
403.0,395.31802
412.0999999999999,397.04697
399.1000000000001,394.9403
369.90000000000003,371.58145
333.3,327.84375
286.8,273.19354
228.2,217.18555
163.3,162.29942
117.60000000000001,103.95932
83.4,64.35471
46.9,41.73018
17.599999999999902,21.627478
18.9,8.812445
29.800000000000004,22.019022
50.5,45.732258
74.1,77.26061
112.5999999999999,111.84419
144.6,150.5028
172.3,182.7257
205.2999999999999,209.87694
228.2,235.69286
257.29999999999995,250.88762
289.3,269.1131
317.7,295.02966
336.3,324.04883
351.80000000000007,342.4968
365.70000000000005,354.00552
360.2999999999999,362.48483
341.99999999999994,351.33527
317.40000000000003,320.45392
281.2,278.98325
230.4,227.83232
179.60000000000002,177.59433
146.2999999999999,128.75719
127.0,100.159775
105.99999999999999,91.5113
96.10000000000002,86.567406
95.99999999999999,90.82736
104.0,103.149734
126.1,120.726776
141.2,147.24713
153.79999999999998,166.2691
174.0,178.43991
187.9,193.62445
196.9,204.34842
213.8999999999999,209.33968
237.50000000000003,219.11021
251.0,236.36322
263.2,249.0332
274.9,259.4073
275.1,268.11905
281.8,265.2934
283.5999999999999,266.07434
267.1,264.63303
235.89999999999998,244.26971
205.0,206.80565
169.7,172.25067
138.5,137.00827
113.9,108.69537
111.5,90.36484
114.2,95.938156
110.10000000000001,111.09123
122.6,118.9603
135.0,135.65532
138.8,151.70259
143.7,158.0113
149.5,160.9986
157.5,163.63872
157.70000000000002,167.96922
156.5,166.10849
170.1,161.4098
184.09999999999988,169.90402
199.5,183.73677
214.7,200.08673
227.1,215.9298
233.80000000000004,227.95348
240.49999999999997,232.96819
246.4,235.54962
246.5,237.1692
228.99999999999997,234.20518
204.9,215.21292
187.1,187.05457
184.6,165.07362
179.29999999999998,162.08511
179.9,162.88394
171.7,169.46901
182.0999999999999,168.27834
184.09999999999988,180.25752
185.6,187.1148
183.0999999999999,190.65256
172.70000000000002,188.68495
162.0,177.79303
145.6,164.33067
114.7999999999999,145.89067
104.29999999999991,113.61291
114.6,97.190346
131.5,106.06224
137.2,128.1177
147.60000000000002,142.55159
160.8,156.71928
184.70000000000002,171.32448
202.9,194.18477
216.59999999999997,213.42848
234.50000000000003,227.3603
230.5,241.27124
231.59999999999988,236.04492
230.3,228.96548
237.8,220.95564
255.5,222.41106
269.0,236.72476
274.4,251.279
269.2,260.8215
269.7,255.61139
261.2,251.70195
242.19999999999987,240.07532
221.1,218.39023
191.09999999999997,195.91722
162.89999999999998,166.60619
137.2,139.32431
116.7999999999999,116.91106
108.89999999999999,101.87597
108.2,100.41677
109.0,107.87547
112.3,116.341354
122.19999999999999,124.069786
143.7,134.88197
171.49999999999991,155.85487
182.2,184.6642
195.70000000000002,198.9988
201.1,209.1386
207.19999999999996,211.81877
229.8,212.21033
258.29999999999995,226.7685
277.7,250.89267
286.1999999999999,272.87952
300.09999999999997,283.52917
293.5,294.18127
290.8,284.65738
264.1,273.1083
249.6,237.32382
214.3,213.3777
167.1,179.46034
127.60000000000001,133.53305
89.80000000000001,94.778786
77.6666666666666,62.16085
