Actual (mm),Predicted (mm)
170.2,256.83493
438.40000000000003,481.55524
647.8,638.0373
815.0999999999999,772.2013
854.7999999999998,925.25793
675.1,860.7629
359.8,434.8309
-13.899999999999993,104.261925
-278.4,-265.11368
-450.20000000000005,-403.216
-483.79999999999995,-411.52335
-256.5,-250.74106
142.2,151.77936
535.5999999999999,507.41058
801.3000000000001,773.1348
982.6,928.0284
1073.6000000000001,1085.9375
980.7999999999998,1065.7771
709.4,735.3257
345.3,334.54092
50.0,70.305626
-139.0,-136.71657
-295.09999999999997,-190.16597
-305.49999999999994,-232.836
-125.6,-70.62738
87.4,191.3532
347.4,359.97702
593.0,605.3862
759.3,757.8968
779.9000000000001,864.8301
580.8,785.79333
290.4,367.2418
-8.599999999999897,67.44585
-196.00000000000003,-211.23116
-325.70000000000005,-259.22098
-367.4,-261.5584
-206.8,-176.07639
123.89999999999999,111.027794
495.59999999999997,465.62735
752.1999999999999,750.9423
930.7999999999998,882.50604
997.3,1049.3018
889.2,1018.39935
671.8,668.2463
375.90000000000003,341.04758
78.3,122.29856
-156.1,-115.30124
-359.9,-245.37903
-412.5,-347.58295
-257.3999999999999,-210.63612
-8.9,78.86516
276.7,281.42932
508.19999999999993,557.123
639.7,668.93896
614.7,706.4482
462.6,534.5125
282.8,269.7504
42.3,119.798355
-152.09999999999994,-114.524666
-322.29999999999995,-209.0139
-383.79999999999995,-308.54944
-248.8999999999999,-234.7164
89.1,46.097202
440.5999999999999,439.12665
720.7000000000002,704.2305
888.2,867.9298
963.9,986.55035
902.9000000000002,992.54224
691.8,726.7012
419.59999999999997,364.97617
130.39999999999998,163.09839
-77.29999999999998,-68.745346
-259.2,-156.18146
-321.5,-246.67134
-227.1999999999999,-151.2768
-4.699999999999897,45.88206
251.79999999999993,284.79877
524.0,533.33215
714.3,725.6203
734.5,825.5065
618.9,722.5618
439.69999999999993,447.69797
184.29999999999998,230.26146
-36.0,-9.631943
-183.4,-151.314
-279.49999999999994,-174.74438
-194.89999999999998,-176.99902
97.39999999999999,72.4508
460.7,441.98267
776.4,745.5686
941.3000000000001,951.9225
1030.2,1056.527
1002.1999999999999,1063.8514
834.3999999999999,842.4957
592.5,498.91934
335.5,285.0157
35.1,132.13995
-182.79999999999998,-132.99776
-285.2,-226.00198
-196.5,-171.10478
22.9,96.991196
321.1,331.51846
596.5,627.7492
782.6999999999999,789.78546
863.4999999999999,916.13086
800.0,938.49866
581.7,675.3169
288.9,312.31885
79.8,63.03764
-71.69999999999999,-50.077766
-194.3,-94.3708
-173.40000000000003,-121.266106
57.699999999999996,47.36732
380.7,386.7304
726.9999999999999,690.8167
960.6,940.82837
1065.7,1116.484
1059.9,1130.382
897.9,944.70953
616.5,572.9208
286.5,290.47086
10.399999999999997,57.885258
-226.7999999999999,-142.61887
-350.4,-287.72507
-247.9,-228.97285
42.8,80.03756
331.6,393.31104
569.3,610.73315
749.1,739.4949
860.4000000000001,878.284
793.6000000000001,955.00854
563.7,673.6952
247.1,298.6329
-52.4,16.202742
-271.8,-236.54974
-409.1999999999999,-333.8676
-349.1,-319.52518
-31.699999999999996,-53.988663
354.6,356.8075
692.0,665.4411
886.1999999999999,875.1084
1002.5,1000.0552
971.9,1056.2946
760.9,817.8518
442.9999999999999,409.68875
67.10000000000001,154.83855
-233.3,-185.3471
-465.2,-379.93277
-572.4,-467.82703
-409.9,-377.30374
-69.80000000000001,-4.923819
300.4,301.3178
607.1,600.96027
786.2999999999998,771.964
855.1000000000001,868.7732
723.3000000000002,861.25964
456.09999999999997,482.3626
129.3,166.89365
-129.1,-125.054085
-335.2,-278.85104
-476.09999999999997,-360.07394
-372.49999999999994,-362.08206
-10.9,-37.011883
411.8,380.91656
739.2999999999998,711.69934
932.3000000000001,895.2662
1001.8,1033.8245
930.4,995.20703
673.3,698.1464
277.9,308.3087
-111.3,-17.206444
-357.9,-358.10468
-535.2,-431.94586
-568.1999999999999,-439.40643
-310.2999999999999,-289.75366
69.9999999999999,120.5325
471.1,420.82132
755.3,726.2304
927.5,879.5379
979.7,1019.8192
849.6,962.221
556.1,579.37146
204.0,219.59654
-66.1,-60.32716
-289.5,-228.33385
-408.9,-341.19107
-246.7,-278.19833
149.0,131.45938
584.3000000000001,528.1843
892.5000000000001,845.7267
1040.5,1038.202
1058.6,1106.8729
928.2,937.4987
628.0,582.8255
252.6,261.62723
-52.99999999999999,-21.74451
-279.3,-235.64255
-450.6000000000001,-323.57443
-447.09999999999997,-351.2073
-177.00000000000003,-169.74672
230.70000000000002,211.75119
638.4000000000001,575.52783
891.9,851.12335
1023.2,1004.4871
980.9,1087.1406
731.4000000000001,829.5652
328.7,371.64252
-24.200000000000003,24.161842
-282.0,-262.72806
-456.7,-392.9391
-485.5,-378.61636
-211.0,-218.9746
181.5,217.82011
563.3000000000001,531.4211
800.9999999999999,787.22974
932.1,918.1285
948.7999999999998,1008.65656
776.5999999999999,871.43774
462.4,457.21088
105.29999999999991,156.31404
-186.3999999999999,-148.80325
-399.2,-342.98764
-537.9000000000001,-405.4696
-408.0,-394.31155
18.099999999999902,-30.402956
457.90000000000003,443.52243
781.3,743.40594
954.0999999999998,927.69336
1016.9999999999999,1037.485
896.7,975.56244
593.0999999999999,598.1282
212.90000000000003,234.00954
-107.99999999999999,-74.0155
-356.19999999999993,-308.39618
-532.3,-416.71414
-476.5,-421.90216
-109.0,-138.42392
322.2,333.3745
683.9000000000001,646.4134
870.7,862.8132
911.2,957.9812
791.4999999999999,871.55414
531.5999999999999,508.35617
211.7,202.64769
-75.00000000000001,-56.375553
-293.7999999999999,-258.32816
-482.8,-334.3711
-531.2,-412.5927
-270.2,-305.64767
150.5,138.44922
568.3000000000001,502.93903
845.8,798.3557
998.9,954.0149
1006.5999999999999,1067.8235
810.3999999999999,908.95905
444.8999999999999,465.9942
54.699999999999996,123.00236
-218.3,-220.88663
-412.6999999999999,-362.01932
-466.5999999999999,-386.1606
-266.79999999999995,-229.5456
111.19999999999999,132.14886
459.1999999999999,478.3016
683.4,699.91223
803.5,804.5957
820.4999999999999,870.2613
685.6,757.2278
395.6,426.0035
81.10000000000001,124.63411
-186.5,-140.95781
-383.4000000000001,-321.05374
-503.0,-379.83865
-375.8,-365.6344
12.899999999999999,-26.531576
417.6,409.89783
754.4,701.15125
923.7,912.6738
999.7,1003.8456
934.3000000000001,992.3747
688.4,706.447
327.1,324.00357
-27.5,43.88328
-272.8,-257.44565
-441.09999999999985,-358.1572
-407.40000000000003,-363.8176
-92.0,-105.115105
272.8,323.0857
574.0999999999999,591.29144
742.0,761.66296
830.2,837.65936
804.4,869.48584
637.8000000000001,672.19476
369.90000000000003,356.65683
66.9,125.36872
-158.5,-134.46356
-307.30000000000007,-243.46863
-309.8,-261.48022
-58.19999999999991,-93.52291
337.3,307.89468
685.6,670.8729
915.5,880.04486
1029.3000000000002,1049.4535
1058.0,1085.8237
935.5000000000001,955.53046
651.3,621.695
285.5999999999999,303.57697
3.099999999999902,38.265987
-203.79999999999993,-154.8474
-311.8999999999999,-246.45311
-168.1,-184.21071
160.0,183.71432
471.1999999999998,513.41266
631.7,724.4673
635.5999999999999,745.8731
627.5000000000001,615.12427
599.9,529.8255
442.50000000000006,474.28976
204.69999999999996,281.916
-82.79999999999998,61.292747
-307.59999999999997,-209.69455
-418.2,-345.76315
-327.2,-324.23383
-18.39999999999999,-41.369263
385.1,355.609
673.9,694.8285
806.1999999999999,828.316
861.1999999999999,870.0325
828.8,851.6627
658.9000000000001,656.142
358.09999999999997,356.17267
24.500000000000004,101.08817
-211.9,-192.09909
-356.3,-297.175
-360.40000000000003,-288.70795
-145.9,-128.48138
107.80000000000001,206.0294
335.2,395.54733
433.09999999999985,556.4599
504.4000000000001,507.96677
569.6999999999999,535.9254
515.9,582.39996
316.2999999999999,453.0819
15.499999999999899,177.84573
-221.0,-149.54279
-315.09999999999997,-306.00983
-264.7,-238.06218
-75.49999999999999,-30.682384
160.20000000000002,235.6765
419.8,450.3154
635.5999999999999,650.88324
776.7,779.71454
839.3,879.7477
774.6999999999999,887.2469
555.5,651.40857
264.0,302.21793
13.4,53.052334
-152.89999999999992,-128.87506
-272.9,-176.29393
-231.59999999999985,-194.96101
-21.999999999999996,15.742455
213.0,288.3492
390.79999999999995,496.60214
502.90000000000003,570.9346
589.8,594.6609
627.5999999999999,639.06244
508.49999999999994,628.3488
345.5,386.84583
113.3,221.3687
-28.8,-11.255631
-97.19999999999997,-28.14678
-98.0999999999999,6.278375
5.9999999999999964,85.302826
263.2,276.61115
555.6,599.9784
726.7,799.13666
801.9000000000002,862.1804
773.9000000000001,894.01776
644.5000000000001,720.7131
426.49999999999994,434.17398
181.60000000000005,209.41272
-24.500000000000007,12.539476
-151.7,-110.979774
-225.5999999999999,-106.45036
-178.09999999999988,-100.19355
-64.90000000000002,43.993256
60.50000000000001,157.93863
206.5,291.92642
359.7,441.01135
508.6999999999999,553.20233
499.19999999999993,651.5577
331.7,495.9934
115.1,213.47627
-85.1,-4.905562
-201.2999999999999,-170.8449
-226.6,-176.81885
-194.3,-80.84197
-28.000000000000004,2.6289964
219.39999999999986,246.40091
458.7,515.71936
595.9,664.57007
661.6,689.0723
679.8,689.545
571.9000000000001,654.8403
387.29999999999995,423.0165
136.2,220.18549
-81.69999999999999,-18.201674
-224.00000000000003,-164.27496
-274.8,-197.63615
-236.39999999999998,-132.98207
-130.0,-24.819859
12.400000000000002,84.14071
231.1,242.88748
418.1000000000001,506.7805
515.6,600.08563
443.09999999999997,595.0655
284.5,366.92282
118.69999999999999,162.54013
3.6999999999999025,28.759737
-66.00000000000001,3.2066262
-141.00000000000003,22.514925
-106.80000000000001,-40.857376
44.1,101.58309
229.3,333.43298
470.0,507.5196
649.6999999999999,704.57104
709.6,785.08435
691.0999999999999,760.55273
581.4,659.61774
382.0,429.2581
161.1,201.98862
-0.4999999999999024,22.197783
-105.29999999999991,-42.092865
-160.6,-42.19058
-148.1,-26.563292
4.3000000000000025,33.08523
243.5999999999999,284.05563
514.3,552.6042
653.6999999999999,745.7597
691.6999999999999,751.6943
658.9000000000001,715.01654
613.0,590.763
507.70000000000005,504.88678
350.0,379.6502
251.2,242.30444
205.7,250.1169
264.2,321.3578
346.2,512.66034
473.2999999999999,587.3611
659.8,699.8042
870.8000000000001,911.476
1032.0,1129.5369
1064.6,1197.0746
944.6,1100.3958
751.1999999999998,775.8327
512.2,470.68097
273.4,289.1737
67.10000000000001,125.00096
-91.5,-18.969847
-116.9,-76.447395
57.399999999999906,67.29953
296.59999999999997,376.66153
555.8,611.5728
707.0000000000001,789.2083
760.3999999999999,850.67505
730.7,837.37823
628.8000000000001,665.3421
458.5,448.30005
244.29999999999998,277.21622
95.5,105.37887
5.799999999999999,67.93785
-12.700000000000001,94.42576
113.3,181.48438
322.5,434.6246
605.4999999999999,638.6099
833.8,861.9109
957.1,1041.4269
982.0,1113.5063
876.9,998.7703
644.2,673.84125
369.80000000000007,351.26904
73.7,162.36472
-186.70000000000002,-101.608864
-358.59999999999997,-284.47543
-344.3,-306.99716
-99.0,-87.509186
215.09999999999988,272.38696
478.9,531.98706
609.4,681.4272
669.3,690.2756
617.1999999999999,683.83405
453.6,488.15335
232.79999999999987,255.93562
-11.899999999999904,60.155663
-207.7,-145.98308
-365.59999999999997,-241.61624
-412.8,-324.1781
-241.4,-248.36694
107.6,77.97356
490.5,450.4142
749.9,751.23065
861.3000000000001,872.6511
853.3,908.8635
700.6,761.4049
429.5999999999999,415.99564
83.4,150.28445
-251.4999999999999,-172.30203
-507.4,-437.69284
-634.9,-538.6573
-543.5,-455.6243
-254.6,-181.54842
95.59999999999988,124.106445
401.4999999999999,409.26816
604.7,608.6237
729.5999999999999,697.7096
684.3000000000001,761.83606
453.0,550.3218
130.39999999999998,195.6433
-168.3,-117.60979
-379.3,-356.8578
-524.6999999999999,-422.20764
-529.6999999999999,-423.41916
-248.70000000000002,-273.975
167.4,159.00526
564.9,516.3698
810.6,779.81165
927.6999999999998,906.1564
908.4,971.75793
716.1999999999999,772.0486
374.5,374.89597
-51.80000000000001,68.26845
-366.5,-344.57034
-606.4000000000001,-520.6534
-691.3999999999999,-591.84393
-487.19999999999993,-434.55447
-70.99999999999999,-30.118727
361.70000000000005,347.56387
719.3,661.8488
925.5,878.1605
984.1,1017.1558
838.3,950.9261
507.4,529.2396
131.39999999999998,152.46799
-170.39999999999998,-160.78862
-417.8,-357.0093
-602.3,-464.84015
-550.5,-480.79486
-184.70000000000002,-205.14062
287.2,267.65536
701.1,629.4745
960.0,882.97284
1066.7,1061.0104
983.8,1072.284
681.3000000000001,736.85583
253.5,283.3891
-157.29999999999998,-71.89347
-459.4999999999999,-426.86118
-692.7999999999998,-578.12463
-722.4999999999999,-607.95087
-420.8,-380.87015
56.6999999999999,83.79511
544.4,463.158
833.8000000000001,799.48267
986.4,932.45215
989.0999999999999,1037.5352
812.7,848.0967
440.8999999999999,435.08942
28.400000000000002,89.043236
-320.3,-267.9754
-622.8000000000001,-514.95386
-792.9000000000001,-678.29865
-642.3,-594.27985
-175.79999999999998,-176.16656
346.3,335.00516
747.3,685.16614
952.5,907.84796
996.8000000000001,1019.841
855.7,903.7804
480.4,496.72256
20.599999999999998,101.657745
-372.70000000000005,-317.6831
-665.4,-611.4244
-872.8000000000001,-717.21545
-819.8000000000001,-685.4189
-410.2,-384.1705
153.0999999999999,132.75487
632.8000000000001,559.7653
932.3000000000001,831.90607
1104.6000000000001,1019.61865
1095.5,1128.0057
819.0,914.0285
381.0,382.68848
-68.6,19.21886
-400.6,-378.63565
-684.3,-573.63513
-822.5,-686.8018
-592.4000000000001,-553.5594
-73.89999999999999,-58.54764
447.1999999999999,423.97473
801.9999999999999,754.0728
998.8000000000001,933.92786
1033.6000000000001,1066.2184
832.0999999999999,917.5693
427.20000000000005,435.047
-27.999999999999904,57.611656
-394.5999999999999,-354.39597
-657.9,-604.49915
-826.5,-661.2612
-667.2999999999998,-600.7498
-148.4,-176.34502
405.1,390.21246
851.9,738.8449
1056.2,1009.4479
1173.1000000000001,1100.2991
1069.7,1096.8132
738.0,731.38055
222.6,283.3889
-208.0,-146.73804
-561.2,-483.2302
-869.1,-714.8832
-947.0,-826.3506
-639.5999999999999,-571.6438
-87.89999999999999,-49.661797
423.20000000000005,408.1458
731.4000000000001,714.56744
880.4000000000001,835.88306
854.6999999999999,905.34485
608.4,653.19525
187.79999999999995,227.70628
-178.09999999999997,-170.59358
-444.1,-440.04288
-705.3,-539.7631
-840.8,-658.56476
-603.6,-584.2877
-66.99999999999989,-99.13532
481.0999999999999,416.3641
862.5,773.86084
1133.2,979.148
1265.7,1186.8397
1127.2,1183.75
701.0,792.8369
192.7,251.00331
-223.1,-162.56805
-506.49999999999994,-491.37427
-714.8,-598.49615
-686.0,-564.4225
-351.90000000000003,-276.9318
45.899999999999906,139.69191
419.4,401.14603
717.3000000000001,655.82434
895.7,854.2904
884.0,985.64105
640.1,792.3138
253.20000000000002,311.59067
-148.50000000000003,-52.940887
-453.0999999999999,-424.33508
-680.1999999999999,-595.0803
-694.1,-632.6898
-339.1000000000001,-368.5497
156.20000000000002,196.53104
599.8,545.9498
891.3,817.44305
1097.3999999999999,1004.83496
1216.5,1155.156
1071.5,1147.7725
665.6,748.33594
189.9,248.79884
-149.60000000000002,-130.87247
-446.5,-355.25217
-652.9000000000001,-544.1011
-605.0,-524.2022
-259.1,-218.2486
128.8,217.02246
453.0,465.71622
660.7,657.88837
821.5,758.9566
814.6999999999999,901.14996
582.2,721.59174
242.09999999999994,287.86838
-120.1,-26.204834
-407.0999999999999,-363.04272
-618.4000000000001,-527.79553
-604.6,-570.8599
-261.79999999999995,-290.23795
210.4,228.66127
634.2,575.8731
912.1999999999999,838.55286
1080.8,1023.3426
1125.3,1125.6786
973.7999999999998,1003.68536
652.7,608.7269
260.79999999999995,257.32178
-27.199999999999996,-26.535263
-259.90000000000003,-199.55247
-405.0,-318.70044
-362.9,-288.44327
-58.3,-64.47017
234.8999999999999,328.604
521.2,521.207
740.7,722.8957
900.9000000000001,871.7873
902.8000000000001,1023.297
702.4,876.5607
433.2,432.50232
159.8,179.36865
-10.999999999999998,-36.586227
-124.89999999999999,-78.61408
-94.89999999999999,-72.65796
119.2,132.13687
440.8999999999999,443.97003
771.4000000000001,745.3243
1059.6000000000001,989.0822
1248.6000000000001,1215.2612
1322.1000000000001,1265.1643
1178.5,1198.671
894.0999999999999,843.62415
553.2,477.5833
313.0,267.68472
152.2,141.14426
71.3,72.82443
169.4,156.84645
450.1,448.49353
662.5,797.24396
866.5999999999999,901.4914
1107.6,1104.6499
1321.5,1232.8451
1430.6000000000001,1282.0099
1375.6,1268.1312
1137.2,1084.4567
808.0,696.8254
556.5,441.03827
373.5,339.57123
370.3999999999999,228.77399
583.6,374.22986
881.6,863.68115
1140.1,1182.1122
1348.0,1248.5206
1448.6000000000001,1258.4333
1466.2000000000003,1223.2942
1382.2,1096.7638
1192.1999999999998,819.5906
851.2999999999998,576.3507
549.9,432.52252
318.40000000000003,334.57663
141.3,179.21759
98.6,81.40591
189.9,234.25844
376.5,477.31503
638.3,711.56555
899.6,930.6312
1057.8000000000002,1153.8176
1049.1999999999998,1191.2535
881.8,1008.2891
645.0,616.87823
354.3,344.01022
114.1,143.94815
-50.40000000000001,-25.69389
-121.2,-73.4803
-15.399999999999899,11.757072
231.0,269.99142
519.4,565.52496
756.3999999999999,781.6534
928.1,947.1519
1029.6,1099.401
951.0,1105.4976
694.5,803.19495
356.59999999999997,387.17368
124.29999999999998,125.31331
-53.20000000000001,-17.63176
-205.3999999999999,-107.41311
-267.40000000000003,-155.60194
-158.79999999999995,-100.38195
77.5,112.12682
416.19999999999993,381.87106
694.9,715.62616
832.0999999999999,860.28064
823.0999999999999,927.03125
682.0,791.8352
486.29999999999995,458.0776
242.00000000000003,242.9205
39.4,44.299854
-122.5,-68.25309
-211.8999999999999,-128.24652
-108.8,-100.38606
144.6,167.66774
450.99999999999983,472.59644
692.3000000000001,726.792
858.1999999999999,857.5052
947.5,1001.8549
874.9000000000001,1032.6012
672.4,740.2179
368.19999999999993,385.2488
40.2,130.89362
-206.99999999999997,-164.5207
-387.19999999999993,-304.27502
-463.9999999999999,-348.52563
-287.8,-275.5307
78.39999999999999,84.132996
443.09999999999997,438.8361
685.4,704.5074
805.1999999999998,809.75006
816.8,863.13306
710.3,751.1352
499.7,468.45535
212.79999999999998,231.64941
-23.399999999999896,-9.085685
-193.59999999999997,-149.04282
-277.9999999999999,-200.35245
-227.70000000000005,-155.63057
7.299999999999896,11.229756
293.5999999999999,324.17685
559.9000000000001,589.64453
756.7000000000002,750.9932
866.0,882.3417
818.6999999999999,961.7748
611.9,735.34436
309.59999999999997,350.94324
-26.2,74.47838
-299.69999999999993,-244.81203
-455.1999999999999,-416.41464
-421.5,-379.03293
-125.10000000000001,-132.16179
222.3,286.3365
487.1,541.7534
700.7,670.0263
887.8999999999999,831.281
961.7,1020.78516
862.9,1001.20074
641.8999999999999,677.361
307.59999999999997,339.7247
40.099999999999994,66.234184
-129.59999999999997,-114.87283
-212.90000000000003,-163.85968
-80.8,-99.38869
260.29999999999995,232.99106
607.3000000000001,614.24286
855.1000000000001,849.5317
1024.2,1022.6103
1117.6,1140.9784
1064.9,1100.5555
857.4999999999998,838.94696
493.00000000000006,489.54202
106.0,213.6164
-121.7,-115.15921
-222.20000000000002,-205.54382
-155.40000000000003,-126.60286
120.1,139.5083
436.7,474.76828
768.1999999999999,726.01733
997.7,986.51404
1148.0,1156.616
1134.2,1189.3738
934.8,987.0531
625.8000000000001,578.76013
299.59999999999997,292.7122
53.1,77.823296
-167.1,-80.28612
-279.9,-217.0971
-160.6,-155.1247
186.70000000000002,165.69218
579.5,552.3021
839.8000000000001,846.58655
976.5,994.70166
1015.6,1078.1704
905.8000000000001,963.57623
615.4,625.69183
242.60000000000002,283.53592
-76.5,-11.153203
-287.2,-262.33463
-401.1,-319.50488
-261.6,-259.23572
83.1,108.54447
481.0,453.02988
827.9,765.5819
1009.3000000000001,1005.5241
1091.5,1114.7599
1093.2,1070.3749
921.4999999999999,898.6613
599.5,547.3423
233.8,264.52774
-64.30000000000001,0.9656217
-284.8,-218.06783
-339.9,-316.4283
-62.8,-145.78902
349.1,360.88525
754.8999999999999,687.4828
979.8,973.27295
1078.5,1101.8483
1068.4,1078.0616
872.8000000000001,855.5558
587.5,477.13007
305.8999999999999,257.68445
70.89999999999989,79.382614
-107.2999999999999,-64.707596
-178.29999999999998,-116.96272
21.599999999999902,-29.86964
396.3,365.8171
713.0,739.98303
915.3999999999999,923.4508
998.0,1076.3186
1081.9,1056.1116
1038.1,1029.1151
817.0999999999998,803.3096
401.1,470.14105
0.2999999999998955,156.7855
-327.79999999999995,-208.06657
-549.6,-471.74847
-473.00000000000006,-516.5613
-151.60000000000002,-105.25807
204.5,300.79788
521.5,536.5977
648.5999999999999,735.2464
730.6,712.4459
732.9,738.40204
495.20000000000005,608.87866
129.89999999999998,223.30666
-189.6,-140.47789
-424.50000000000006,-381.8814
-584.1999999999999,-474.38016
-579.0,-476.7003
-307.0,-297.7803
121.39999999999998,105.55715
558.6999999999999,480.4202
802.4999999999999,791.37616
884.5999999999999,883.2174
885.5999999999998,880.3896
725.6000000000001,746.78357
420.69999999999993,391.37384
44.4,113.42497
-260.1,-228.1691
-479.40000000000003,-418.37073
